,Unnamed: 0,host_listings_count,host_total_listings_count,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
4236,4236,79.0,135.0,,42.35972888461234,-71.05629778511617,6.0,1.0,2.0,1.0,28.0,730,28.0,28.0,730.0,730.0,28.0,730.0,,13,13,22,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4237,4237,22.0,25.0,,42.35980615637002,-71.0559518146288,6.0,1.0,2.0,1.0,29.0,730,3.0,28.0,730.0,730.0,26.9,730.0,,13,13,22,4.0,4.0,2.0,4.5,4.5,4.9,4.9,5.0,4.5
4238,4238,33.0,42.0,,42.33278,-71.1107,2.0,1.2,1.0,1.0,30.0,365,30.0,30.0,365.0,365.0,30.0,365.0,,30,60,90,2.0,2.0,1.0,4.5,4.8,5.0,5.0,4.5,4.5
4239,4239,3.0,3.0,,42.33795,-71.07647,6.0,1.5,3.0,3.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,17,41,63,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4240,4240,3.0,4.0,,42.34437,-71.07944,6.0,1.2,3.0,3.0,3.0,365,3.0,3.0,365.0,365.0,3.0,365.0,,0,0,19,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4241,4241,1.0,1.0,,42.3535308,-71.0621414,2.0,1.0,1.0,1.0,13.6,365,12.7,13.1,365.0,365.0,14.5,365.0,,23,53,83,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4242,4242,102.0,161.0,,42.36119978540695,-71.05766733166148,2.0,1.0,0.0,1.0,28.0,730,28.0,28.0,730.0,730.0,28.0,730.0,,22,52,82,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4243,4243,79.0,135.0,,42.36120908683378,-71.05764283749684,2.0,1.0,0.0,1.0,28.0,730,28.0,28.0,730.0,730.0,28.0,730.0,,22,52,82,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4244,4244,22.0,25.0,,42.360204162530955,-71.05732259044957,2.0,1.0,0.0,1.0,28.0,730,3.0,29.0,730.0,730.0,27.6,730.0,,22,52,82,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
4245,4245,1.0,1.0,,42.3665639,-71.03093659999999,6.0,2.0,3.0,3.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,20,50,77,10.0,10.0,0.3,5.0,5.0,5.0,5.0,5.0,5.0
4246,4246,2.0,3.0,,42.35432029743757,-71.1,2.8,1.2,1.3,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
4247,4247,2.0,3.0,,42.35402,-71.1,2.8,1.2,1.3,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4248,4248,2.0,2.0,,42.3767461,-71.0583484,2.8,1.2,1.3,1.5,3.0,365,3.0,3.0,365.0,365.0,3.0,365.0,,17,47,72,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4249,4249,1.0,1.0,,42.32603188143365,-71.08202251382698,4.0,1.0,2.0,2.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,2.0,2.0,1.0,4.5,5.0,5.0,5.0,4.8,4.5
4250,4250,1.0,1.0,,42.3083695,-71.11887829999999,4.0,1.0,2.0,2.0,2.0,30,2.0,2.0,30.0,30.0,2.0,30.0,,16,40,70,3.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
4251,4251,34.0,40.0,,42.3512,-71.0617,6.0,2.0,3.0,1.5,3.0,365,3.0,7.0,365.0,365.0,3.3,365.0,,30,60,90,3.0,3.0,1.0,4.67,4.67,5.0,4.67,5.0,4.67
4252,4252,1.0,3.0,,42.36315273271087,-71.1297561930069,1.0,1.0,1.0,1.0,13.6,270,12.7,13.1,270.0,270.0,14.5,270.0,,23,53,83,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4253,4253,13.0,53.0,,42.3492853,-71.1392717,4.0,2.0,2.0,1.5,30.0,365,30.0,30.0,365.0,365.0,30.0,365.0,,27,56,84,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4254,4254,37.0,45.0,,42.344564310161935,-71.08898106962442,2.0,1.0,1.0,1.0,13.6,365,12.7,13.1,365.0,365.0,14.5,365.0,,0,0,0,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4255,4255,3.0,9.0,,42.29065,-71.06891,2.8,2.0,3.0,1.5,1.0,28,1.0,1.0,1125.0,1125.0,1.0,1125.0,,22,48,69,3.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
4256,4256,3.0,9.0,,42.29231943705567,-71.06747183808574,2.8,2.0,1.3,1.5,1.0,28,1.0,1.0,1125.0,1125.0,1.0,1125.0,,21,51,81,5.0,5.0,2.0,4.8,5.0,5.0,5.0,4.6,4.8
4257,4257,3.0,9.0,,42.29025893479015,-71.06753677140395,2.8,1.0,3.0,1.5,1.0,28,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,58,86,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
4258,4258,21.0,23.0,,42.31381207625156,-71.08829177571911,7.0,2.0,1.3,1.5,2.0,28,2.0,3.0,28.0,28.0,2.3,28.0,,26,56,86,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4259,4259,33.0,42.0,,42.33060297153961,-71.11008223786278,2.0,1.2,1.0,1.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4260,4260,92.0,99.0,,42.27999,-71.07479,2.0,1.0,1.0,1.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4261,4261,92.0,99.0,,42.2778276827731,-71.0732974503391,2.0,1.0,1.0,1.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4262,4262,18.0,23.0,,42.36834,-71.0567,5.0,1.0,2.0,2.0,2.0,365,1.0,2.0,365.0,365.0,2.0,365.0,,13,35,54,2.0,2.0,2.0,4.5,5.0,4.9,4.9,4.8,4.5
4263,4263,35.2,37.8,,42.36638,-71.04007,3.0,1.0,1.0,2.0,1.0,365,1.0,30.0,1125.0,1125.0,2.2,1125.0,,28,58,88,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4264,4264,102.0,161.0,,42.359675419761906,-71.05622219870823,4.0,1.5,1.0,1.0,30.0,730,30.0,30.0,730.0,730.0,30.0,730.0,,0,16,46,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4265,4265,2.0,2.0,,42.28659,-71.06742,4.0,1.0,2.0,2.0,30.0,365,30.0,30.0,365.0,365.0,30.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4266,4266,79.0,135.0,,42.35992,-71.05549,4.0,1.5,1.0,1.0,30.0,730,30.0,30.0,730.0,730.0,30.0,730.0,,0,16,46,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4267,4267,162.0,226.0,,42.37513997531902,-71.03028418149198,4.0,2.0,2.0,3.0,1.0,365,1.0,5.0,365.0,365.0,4.7,365.0,,24,54,84,5.0,5.0,0.3,4.4,4.8,4.8,4.6,4.8,4.8
4268,4268,162.0,226.0,,42.37474,-71.0304,4.0,2.0,2.0,3.0,1.0,365,1.0,5.0,365.0,365.0,4.7,365.0,,25,55,85,3.0,3.0,1.0,5.0,4.67,4.67,5.0,5.0,4.33
4269,4269,162.0,226.0,,42.37482,-71.03198,2.0,1.0,1.0,2.0,1.0,365,1.0,5.0,365.0,365.0,4.7,365.0,,7,36,66,4.0,4.0,0.3,5.0,5.0,5.0,5.0,5.0,5.0
4270,4270,162.0,226.0,,42.37678128018424,-71.03233154076523,2.0,1.0,1.0,2.0,1.0,365,1.0,5.0,365.0,365.0,4.7,365.0,,30,60,90,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.7
4271,4271,162.0,226.0,,42.37697366160031,-71.03152611687088,2.0,1.0,1.0,2.0,1.0,365,1.0,5.0,365.0,365.0,4.7,365.0,,9,39,69,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4272,4272,35.2,37.8,,42.36638,-71.04007,3.0,1.0,1.0,2.0,1.0,365,1.0,30.0,1125.0,1125.0,2.2,1125.0,,28,58,88,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4273,4273,162.0,226.0,,42.35613251506475,-71.0601343533992,2.0,1.0,0.0,1.0,1.0,365,1.0,4.0,365.0,365.0,3.8,365.0,,19,19,47,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4274,4274,162.0,226.0,,42.35614625727603,-71.06006208045444,2.0,1.0,0.0,1.0,1.0,365,1.0,4.0,365.0,365.0,3.8,365.0,,27,57,87,5.0,5.0,0.3,4.8,5.0,5.0,5.0,4.8,4.4
4275,4275,162.0,226.0,,42.35639722829122,-71.05970290279642,4.0,1.0,2.0,1.5,1.0,365,1.0,4.0,365.0,365.0,3.8,365.0,,0,11,29,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4276,4276,162.0,226.0,,42.35459968950801,-71.0603411245081,4.0,1.0,2.0,3.0,1.0,365,1.0,4.0,365.0,365.0,3.8,365.0,,7,26,56,2.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
4277,4277,162.0,226.0,,42.35643175585566,-71.05984305584784,2.0,1.0,0.0,1.0,1.0,365,1.0,4.0,365.0,365.0,3.8,365.0,,19,49,79,3.0,3.0,2.0,5.0,5.0,4.9,5.0,5.0,4.33
4278,4278,2.0,2.0,,42.3348975,-71.0534291,5.0,1.2,3.0,1.5,2.0,28,2.0,2.0,28.0,28.0,2.0,28.0,,20,33,33,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
4279,4279,13.0,53.0,,42.35023,-71.14017,2.0,1.0,1.0,1.0,13.6,365,12.7,13.1,365.0,365.0,14.5,365.0,,0,0,0,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4280,4280,162.0,226.0,,42.34420122080333,-71.05650948555223,2.0,1.0,1.0,1.0,1.0,365,1.0,4.0,365.0,365.0,3.8,365.0,,14,32,62,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
4281,4281,162.0,226.0,,42.34342,-71.0574,2.0,1.0,1.0,1.0,1.0,365,1.0,4.0,365.0,365.0,3.8,365.0,,5,33,63,2.0,2.0,1.0,5.0,5.0,5.0,5.0,4.5,5.0
4282,4282,162.0,226.0,,42.335394235243776,-71.03375904960512,2.0,1.0,1.0,2.0,1.0,365,1.0,4.0,365.0,365.0,3.8,365.0,,14,44,74,3.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,4.67
4283,4283,162.0,226.0,,42.344129239646584,-71.05568700608968,2.0,1.0,1.0,1.0,1.0,365,1.0,4.0,365.0,365.0,3.8,365.0,,11,41,71,3.0,3.0,2.0,4.67,5.0,4.9,4.9,4.33,4.33
4284,4284,162.0,226.0,,42.3421,-71.05663,2.0,1.0,1.0,2.0,1.0,365,1.0,4.0,365.0,365.0,3.8,365.0,,6,6,25,3.0,3.0,1.0,5.0,5.0,5.0,4.67,5.0,4.67
4285,4285,20.0,30.0,,42.3,-71.13359079469906,2.0,1.0,2.0,2.0,30.0,365,30.0,30.0,365.0,365.0,30.0,365.0,,0,0,2,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4286,4286,10.0,19.0,,42.33298952659947,-71.03124753452938,1.0,1.0,1.0,1.0,29.0,240,29.0,29.0,240.0,240.0,29.0,240.0,,15,45,75,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4287,4287,35.2,37.8,,42.3295719,-71.1040886,2.0,1.0,0.0,1.0,31.0,1125,31.0,13.1,1125.0,1125.0,40.5,1125.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4288,4288,35.2,37.8,,42.3295719,-71.1040886,2.0,1.0,0.0,1.0,31.0,1125,31.0,13.1,1125.0,1125.0,40.5,1125.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4289,4289,3.0,3.0,,42.33629,-71.07671,2.0,1.5,1.0,1.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,18,42,64,1.0,1.0,1.0,5.0,4.8,4.9,5.0,5.0,5.0
4290,4290,35.2,37.8,,42.3457288,-71.10554139999999,4.0,1.0,2.0,2.0,31.0,1125,31.0,13.1,1125.0,1125.0,34.7,1125.0,,0,18,48,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4291,4291,35.2,37.8,,42.3295719,-71.1040886,2.0,1.0,1.0,1.0,31.0,1125,31.0,13.1,1125.0,1125.0,34.7,1125.0,,14,44,74,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4292,4292,35.2,37.8,,42.3490262,-71.0446092,2.0,1.0,0.0,1.0,31.0,1125,31.0,13.1,1125.0,1125.0,38.2,1125.0,,0,0,0,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4293,4293,20.0,30.0,,42.3,-71.13283727327818,3.0,1.0,2.0,2.0,30.0,365,30.0,30.0,365.0,365.0,30.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4294,4294,162.0,226.0,,42.30944,-71.05417,5.0,1.5,2.0,2.0,1.0,365,1.0,5.0,365.0,365.0,4.7,365.0,,8,20,50,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
4295,4295,21.0,26.0,,42.38395,-71.07739,4.0,1.0,1.0,2.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,15,33,53,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4296,4296,5.0,5.0,,42.35628,-71.1,4.0,1.0,2.0,1.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,9,39,69,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4297,4297,30.0,73.0,,42.36467,-71.05444,6.0,1.0,3.0,3.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,18,48,68,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4298,4298,1.0,2.0,,42.28336873322272,-71.14849296962734,2.8,1.2,1.3,1.5,13.6,365,12.7,13.1,365.0,365.0,14.5,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4299,4299,20.0,30.0,,42.3,-71.13073,2.0,1.0,1.0,1.0,30.0,365,30.0,30.0,365.0,365.0,30.0,365.0,,16,46,76,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4300,4300,162.0,226.0,,42.309476881443885,-71.05047632798599,4.0,1.5,2.0,2.0,1.0,365,1.0,5.0,365.0,365.0,4.7,365.0,,9,27,57,3.0,3.0,2.0,5.0,5.0,5.0,5.0,4.67,5.0
4301,4301,2.0,7.0,,42.3,-71.1,4.0,1.0,2.0,2.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,18,48,77,3.0,3.0,1.0,5.0,4.67,5.0,5.0,5.0,5.0
4302,4302,82.0,115.0,,42.3357334,-71.04497839999999,2.0,1.2,1.3,1.5,1.0,365,1.0,7.0,365.0,365.0,5.1,365.0,,0,0,0,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4303,4303,92.0,99.0,,42.3,-71.11634,2.0,1.0,1.0,1.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4304,4304,4.0,4.0,,42.29147355076228,-71.07635708708757,4.0,2.0,0.0,3.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4305,4305,8.0,14.0,,42.3134259,-71.0553083,2.8,1.5,3.0,1.5,1.0,28,1.0,1.0,28.0,28.0,1.0,28.0,,24,54,84,4.0,4.0,0.3,5.0,5.0,5.0,5.0,5.0,5.0
4306,4306,1.0,2.0,,42.38220280368456,-71.03151641786098,3.0,1.0,1.0,1.0,1.0,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,60,90,1.0,1.0,0.0,5.0,5.0,5.0,5.0,4.8,4.0
4307,4307,1.0,3.0,,42.34997,-71.09148,5.0,1.5,2.0,2.0,13.6,300,12.7,13.1,300.0,300.0,14.5,300.0,,28,58,88,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4308,4308,2.0,7.0,,42.3,-71.16088,5.0,1.0,2.0,2.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,18,48,78,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
4309,4309,35.2,37.8,,42.29549919999999,-71.0471404,2.0,1.0,0.0,1.0,31.0,1125,31.0,13.1,1125.0,1125.0,40.5,1125.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4310,4310,35.2,37.8,,42.29549919999999,-71.0471404,2.0,1.0,0.0,1.0,31.0,1125,31.0,13.1,1125.0,1125.0,34.7,1125.0,,17,47,77,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4311,4311,35.2,37.8,,42.29549919999999,-71.0471404,2.0,1.0,0.0,1.0,31.0,1125,31.0,13.1,1125.0,1125.0,38.5,1125.0,,0,0,26,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4312,4312,73.0,135.0,,42.35056,-71.06409,2.0,1.0,1.0,1.0,1.0,1125,1.0,3.0,1125.0,1125.0,2.8,1125.0,,22,49,73,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4313,4313,199.0,37.8,,42.35848,-71.06554,1.0,1.0,1.0,1.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,19,49,79,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4314,4314,1.0,1.0,,42.378887903035185,-71.04001694897096,5.0,2.0,2.0,2.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,18,48,78,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4315,4315,35.2,37.8,,42.38803249679604,-71.0074581143631,6.0,1.0,3.0,3.0,2.0,1125,2.0,3.0,1125.0,1125.0,2.2,1125.0,,3,13,34,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
4316,4316,13.0,14.0,,42.288636042941434,-71.05590866825482,2.8,2.0,1.3,1.5,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,25,55,85,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
4317,4317,199.0,37.8,,42.35978,-71.06751,1.0,1.0,1.0,1.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,19,49,79,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4318,4318,199.0,37.8,,42.3595,-71.06692,1.0,1.0,1.0,1.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,0,0,19,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4319,4319,199.0,37.8,,42.36123817262358,-71.06718287861436,2.0,1.0,1.0,1.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,0,18,48,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4320,4320,39.0,75.0,,42.29261,-71.15475,1.0,1.0,1.0,1.0,30.0,180,30.0,30.0,1125.0,1125.0,30.0,1125.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4321,4321,39.0,75.0,,42.2912928671638,-71.15498161049463,1.0,1.0,1.0,1.0,30.0,90,30.0,30.0,1125.0,1125.0,30.0,1125.0,,10,10,10,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4322,4322,35.2,37.8,,42.36357,-71.03215,2.8,1.2,3.0,1.5,2.0,365,2.0,4.0,2.0,365.0,2.1,97.7,,24,51,81,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
4323,4323,2.0,2.0,,42.34793,-71.04241,5.0,2.0,2.0,3.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
4324,4324,3.0,3.0,,42.28168281360297,-71.06438145998621,6.0,1.5,2.0,0.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,5,22,52,2.0,2.0,2.0,5.0,5.0,5.0,5.0,4.5,5.0
4325,4325,199.0,37.8,,42.3601102,-71.0660903,1.0,1.0,1.0,1.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4326,4326,199.0,37.8,,42.35992,-71.06967,1.0,1.0,1.0,1.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,27,57,87,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4327,4327,199.0,37.8,,42.35984,-71.06941,2.0,1.0,1.0,1.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,27,57,87,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4328,4328,102.0,161.0,,42.36440703062284,-71.06627088927478,3.0,1.0,1.0,1.0,30.0,730,30.0,30.0,730.0,730.0,30.0,730.0,,16,46,76,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4329,4329,79.0,135.0,,42.36439,-71.06847,3.0,1.0,1.0,1.0,30.0,730,30.0,30.0,730.0,730.0,30.0,730.0,,16,46,76,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4330,4330,35.2,37.8,,42.364898093014034,-71.06576306936726,3.0,1.0,1.0,1.0,32.0,270,32.0,32.0,270.0,270.0,32.0,270.0,,4,34,64,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4331,4331,8.0,9.0,,42.35373,-71.13984,6.0,2.0,2.0,2.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,24,53,83,2.0,2.0,2.0,5.0,4.5,4.9,4.9,5.0,5.0
4332,4332,1.0,2.0,,42.3567282,-71.1574074,6.0,1.0,3.0,1.5,13.6,365,12.7,13.1,365.0,365.0,14.5,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4333,4333,82.0,115.0,,42.336852807082686,-71.04519863257455,2.0,1.2,1.3,1.5,2.0,365,1.0,7.0,365.0,365.0,5.1,365.0,,0,0,0,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4334,4334,5.0,6.0,,42.347311573575105,-71.07611934219791,2.0,1.0,0.0,1.0,28.0,365,28.0,28.0,365.0,365.0,28.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4335,4335,199.0,37.8,,42.36098,-71.06669,1.0,1.0,1.0,1.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4336,4336,75.0,78.0,,42.34971,-71.06669,2.0,1.0,1.0,1.0,1.0,365,1.0,4.0,365.0,365.0,2.7,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4337,4337,75.0,78.0,,42.34983,-71.06503,2.0,1.0,1.0,1.0,1.0,365,1.0,4.0,365.0,365.0,2.9,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4338,4338,199.0,37.8,,42.31445998912784,-71.06521410589013,1.0,1.0,1.0,1.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,19,49,79,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4339,4339,1.0,4.0,,42.36517301941553,-71.06415126659007,4.0,1.0,1.0,1.0,3.0,40,3.0,3.0,40.0,40.0,3.0,40.0,,12,36,62,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4340,4340,5.0,5.0,,42.3601,-71.06983,6.0,1.0,2.0,1.5,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,9,39,69,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4341,4341,2.0,2.0,,42.357312676904215,-71.05259957349048,2.0,1.0,1.0,1.0,13.6,365,12.7,13.1,365.0,365.0,14.5,365.0,,28,58,88,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4342,4342,1.0,1.0,,42.32802,-71.05622,2.0,2.0,2.0,2.0,13.6,365,12.7,13.1,365.0,365.0,14.5,365.0,,0,12,12,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4343,4343,2.0,3.0,,42.314733553774225,-71.0749917522336,2.0,1.5,1.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4344,4344,35.2,37.8,,42.29549919999999,-71.0471404,2.0,1.0,1.0,1.0,31.0,1125,31.0,13.1,1125.0,1125.0,40.5,1125.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4345,4345,35.2,37.8,,42.3733886,-71.0401856,4.0,1.0,2.0,2.0,31.0,1125,31.0,13.1,1125.0,1125.0,40.5,1125.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4346,4346,35.2,37.8,,42.3772615,-71.0292983,2.0,1.0,1.0,1.0,31.0,1125,31.0,13.1,1125.0,1125.0,40.5,1125.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4347,4347,15.0,17.0,,42.30914176792707,-71.06698298767807,4.0,1.0,1.0,2.0,30.0,365,30.0,30.0,365.0,365.0,30.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4348,4348,4.0,4.0,,42.28990222387859,-71.07616567347166,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,28,58,88,1.0,1.0,1.0,4.8,4.8,4.9,4.9,4.8,4.0
4349,4349,4.0,4.0,,42.29006571260108,-71.0762393845084,1.0,2.0,3.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
4350,4350,4.0,4.0,,42.29039639351778,-71.07438011229489,1.0,2.0,3.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
